1209030,1209,Dolok Pardamean,2.8437357,98.8142264
1209040,1209,Sidamanik,2.8526563,98.9355737
1209041,1209,Pematang Sidamanik,2.7743416,98.8693609
1209050,1209,Girsang Sipangan Bolon,2.6456467,98.9907938
1209060,1209,Tanah Jawa,2.8901607,99.1788304
1209061,1209,Hatonduhan,2.7625597,99.1234795
1209070,1209,Dolok Panribuan,2.7632405,99.0349977
1209080,1209,Jorlang Hataran,2.8519622,99.0239444
1209090,1209,Panei,2.8921141,98.9355737
1209091,1209,Panombean Panei,2.9607956,98.9907938
1209100,1209,Raya,2.9781612,99.2785583
1209110,1209,Dolok Silau,3.0524538,98.6710603
1209120,1209,Silau Kahean,3.1997063,98.8583309
1209130,1209,Raya Kahean,3.1199207,98.9024603
1209140,1209,Tapian Dolok,3.078769,99.0792263
1209150,1209,Dolok Batu Nanggar,3.127637,99.1566855
1209160,1209,Siantar,2.9497365,99.1345466
1209161,1209,Gunung Malela,3.0282416,99.2009815
1209162,1209,Gunung Maligas,3.0484063,99.1566855
1209170,1209,Hutabayu Raja,2.9879457,99.2896468
1209171,1209,Jawa Maraja Bah Jambi,2.9687513,99.2231387
1209180,1209,Pematang Bandar,3.10704,99.245302
1209181,1209,Bandar Huluan,3.1470728,99.2009815
1209190,1209,Bandar,3.1857464,99.3118282
1209191,1209,Bandar Masilam,3.2455087,99.2896468
1209200,1209,Bosar Maligas,3.0760647,99.389511
1209210,1209,Ujung Padang,3.0357191,99.4783816
1210030,1210,Sidikalang,2.7439024,98.3143192
1210031,1210,Berampu,2.7393948,98.2541155
1210032,1210,Sitinjo,2.6795676,98.3636131
1210040,1210,Parbuluan,2.6493899,98.4622987
1210050,1210,Sumbul,2.7674876,98.4622987
1210051,1210,Silahi Sabungan,2.7570828,98.539144
1210060,1210,Silima Pungga-Pungga,2.8591845,98.0574299
1210061,1210,Lae Parira,2.7792825,98.1884949
1210070,1210,Siempat Nempu,2.8384977,98.1884949
1210080,1210,Siempat Nempu Hulu,2.8479823,98.2431747
1210090,1210,Siempat Nempu Hilir,2.898576,98.0792577
1210100,1210,Tiga Lingga,2.897309,98.2541155
1210101,1210,Gunung Sitember,2.9376768,98.1447804
1210110,1210,Pegagan Hilir,2.8470302,98.3745717
1210120,1210,Tanah Pinem,3.0075788,98.068343
1211010,1211,Mardingding,3.2316343,98.0083414
1211020,1211,Laubaleng,3.1365458,98.0792577
1211030,1211,Tiga Binanga,3.0856069,98.2431747
1211040,1211,Juhar,3.0059333,98.2869478
1211050,1211,Munte,3.0547314,98.385532
1211060,1211,Kuta Buluh,3.204865,98.2431747
1211070,1211,Payung,3.1292039,98.3800516
1211071,1211,Tiganderket,3.1643763,98.3307468
1211080,1211,Simpang Empat,3.1335943,98.4513272
1211081,1211,Naman Teran,3.2034329,98.4184224
1211082,1211,Merdeka,3.207814,98.4897345
1211090,1211,Kabanjahe,3.1050237,98.4985048
1211100,1211,Berastagi,3.185291,98.504913
